,1,0
"Na loja de Nova York, o Compaq Aero está por US$ 996,97 se chegar às 9h da manhã, ganha o cupom de desconto de US$ 100.",mark,1
Militantes comunistas encontraram-se em público e exigiram a antecipação do XIV Congresso.,expl,1
"Ministério que, aliás, acusa de ser culpado de parte dos problemas que se vivem na Costa da Caparica.",expl,1
"Monique, 37, disse que descobriu a marquinha, que não é pedra no rim quando se separou do marido, em junho passado.",expl,1
"Mostrando dúvidas quanto à interpretação da lei que revogou a obrigatoriedade do PR ouvir o CEMGFA na recondução de um chefe de ramo, Sampaio, disse o líder do PSD-Madeira, terá agido bem, já que, sublinhou, uma carta daquelas não se escreve ao Presidente da República.",nsubj,1
"Multiplique isso por 15, some o valor do transporte e se tem US$ 400 mil.",nsubj,1
"Na Europa Ocidental tem-se assistido a uma queda acentuada da fecundidade, o que fez surgir o problema da não substituição das gerações.",nsubj,1
"Na Videoteca de Lisboa, às 22h30, realiza-se o II Encontro da Associação de Vídeo, Arte e Novas Tecnologias Interactivas PT.",expl,1
Na cadeia era bem-comportado e ocupava-se em trabalhos de faxina.,expl,1
"Na confusão que se segue, parte um primeiro tiro, depois um segundo, e os dois homens caem ao mar.",expl,1
"Na descrição que se segue realizo algumas simplificações, bem como uma adaptação do hebraico para o português.",expl,1
"Na hora de defrontar o Sporting, o Famalicão pode finalmente respirar aliviado com a notícia do regresso dos seus dois jogadores argelinos, Medane e Menad, que se ausentaram para disputar a Taça de Africa.",expl,1
"Na localidade de Flamengos, onde ainda estão mais de 200 pessoas a dormir em tendas, Sampaio apelou ao bom senso e solidariedade típica do povo açoreano para compreender que não se podem construir todas as casas ao mesmo tempo.",expl,1
"Na ocasião, Fidel Castro permitiu a saída de milhares de pessoas insatisfeitas com seu regime e abriu um novo espaço para se manter no poder.",expl,1
Mary Jo White considerou no entanto que as empresas não estavam protegidas pelo facto de a sua sede se situar fora dos Estados Unidos.,expl,1
"Na proposta de relatório elaborada pelo relator, Silvino Teixeira CDU, constata-se que desde 1982, início da elaboração do PDM, até Março de 1993, a autarquia esteve totalmente alheada da génese, definição, estudo e acompanhamento do plano.",nsubj,1
"Na reunião de ontem, o líder dos sociais-democratas portuenses não deixava qualquer indício sobre a forma como irá conduzir todo o processo face às candidaturas que se desenham.",expl,1
"Na sua globalidade, as respostas alimentam, apesar de tudo, um certo optimismo entre os que se interessam pela sorte dos bichos.",expl,1
"Na sua opinião, Manuel Martins, que é também líder da Concelhia do PSD local e que agora se apresenta novamente como candidato à Câmara, afunilou o PSD a nível local e não está à altura de conduzir este partido para o futuro.",obj,1
"Na sua óptica, isto deve-se a todo o tempo em que a indústria europeia esteve protegida.",expl,1
"Na Óscar Monteiro Torres, o troço compreendido entre a Rua Oliveira Martins e a Av. de Roma volta a ter sentido único, circulando-se da Oliveira Martins para a Av. de Roma.",nsubj,1
Nacionais-comunistas aliam-se contra Ieltsin,expl,1
"Nas breves declarações que prestou aos inúmeros jornalistas que se acotovelavam à entrada do Palácio, Vance ainda teve tempo de alertar para a importância do novo acordo ser, de facto, respeitado no terreno:",obj,1
Nem Lula nem o partido ainda encontraram um discurso para se diferenciar.,expl,1
"Nenhum eleitor evangélico deve se sentir culpado por ter opinião diferente de seu pastor ou líder espiritual, diz a cartilha.",expl,1
"Nesta avenida de luxo, cortada longitudinalmente por um canal, perfilam-se, de um lado, os bancos além dos alemães, cerca de cem bancos estrangeiros operam na capital da Vestefália; do outro, os estabelecimentos comerciais Cartier, Armani, Gucci, Van Cleef, etc.",expl,1
"Neste sistema, a recolha far-se-á uma vez por semana para os materiais orgânicos e três por semana para os restantes resíduos domésticos.",expl,1
"Metade do Orçamento destina-se a despesas correntes, suscitando criticas da oposição, que as consideram exageradas, nomeadamente as despesas com pessoal mais de um milhão de contos.",expl,1
"Mesmo para um simples curioso pela fotografia, a exposição À Prova de Água, comissariada por Jorge Calado, que ontem abriu no Centro Cultural de Belém, impõe-se como imprescindível, largamente ultrapassando o âmbito local --",expl,1
"Mesmo abstraindo-se tudo o que a cidade representa como patrimônio cultural da humanidade, ainda assim ela resulta parisdisíaca, adornada de todo o sortilégio.",nsubj,1
"Mesmo a simples tentativa de se documentar esse ponto deixa uma pessoa exposta a acusações de condescendência e, assim, os brancos de fato conseguiram cooptar os julgamentos de valor.",iobj,1
Mas Eddy ama Stuart e eles acabam se desencontrando.,expl,1
Mas a afirmação da sua identidade nunca se fez pela adopção de uma linha estética única.,expl,1
Mas a magnitude da diferença entre negros e brancos nos desvios padrões não se reduz.,expl,1
"Mas a roubalheira é apenas a ponta do lamaçal: o problema essencial, a grande delinquência, é a baixa taxa de seriedade e compromisso dos homens públicos, responsável por estarmos atolados em níveis jamais vistos de miséria e violência e, como diz o salmo, é aí que não se pode estar em pé.",nsubj,1
Mas a senhora lembra-se de quando era nova? pergunta-lhe de súbito.,obj,1
Mas como vou saber se meu amor é grande o suficiente?,mark,1
"Mas como, se muitas não dispõem, nos seus quadros, dos técnicos necessários?",mark,1
"Mas convencionou-se que esta sua deslocação de três dias, para presidir ao Encontro dos Jovens em Czestochawa, seria considerado um complemento ainda da sua recente viagem à Polónia, de 1 a 9 de Junho passado.",nsubj,1
Mas deve-se tomar o cuidado de acabar com infiltrações na parede para que a tinta possa ser bem aproveitada e dure mais tempo.,nsubj,1
"Mas não o será, na prática, se não houver determinação para vencer.",mark,1
Mas não se arrependeram.,expl,1
Mas o jogador russo do Rangers Mikhailichenko começou a evidenciar-se devido à frescura e à rapidez do seu jogo.,obj,1
"Mas o resultado, surpreendentemente, foi o mesmo no que se refere à reconstituição do princípio da autoridade.",obj,1
"Mas quem não se fiar nestas aparências descobrirá que, nesta amálgama de sonoridades informes ou nesta acumulação de nuvens cinzentas com formas caprichosas toma forma um discurso feito de premonições, ameaças, trovões e relâmpagos, mortes anunciadas.",expl,1
"Mas se a alternativa for a estrada, não é possível.",mark,1
Mas se falhar?,mark,1
"Mas se o silêncio pode favorecer a recuperação da imagem da coroa, a indecisão é mortal, tanto em política como em economia.",mark,1
"Mas se tivermos em conta a nossa dimensão, ninguém em tão pouco tempo cobriu o país como nós.",mark,1
Mas também há muitas outras que poderiam ser como a Ana e se desmobilizaram.,expl,1
"Mas é essa a ideia: para já promover este encontro, reunir ideias, depois se resultar material começar a incorporá-lo e dar forma a um site que tem sede simbólica em Sagres.",mark,1
"Mas, com a normal tendência para a redução da realidade, passou-se a falar não apenas na Escola do Porto, conceito com origem numa falácia regionalista já muito afastada, mas numa já mesquinha e inexistente Escola do Siza.",nsubj,1
"Mas, para já ainda nem sequer é certo que vá ser construída uma nova fábrica, por isso não se pode falar no projecto VW para Portugal.",nsubj,1
"Mas, para que a promessa possa ser efetivamente cumprida, é fundamental que se acredite que o governo irá de fato cumprí-la.",nsubj,1
"Mauro Silva diz que seria um desgosto ir para reserva; para Zagalo, seleção de 82 venceria se jogasse como a de 94.",mark,1
Menem se lança candidato em 2003,iobj,1
"Foi peremptório, no entanto, ao afirmar que, se o Supremo Tribunal Administrativo declarar a anulação do empréstimo, a central sindical tem de devolver o dinheiro, mesmo que este já tenha sido gasto.",mark,1
"Foi nesse papel que, encarnada por outra Jacqueline Bisset, Jackie O. debutou na tela, 15 anos depois de ter-se transformado na mais pranteada e sedutora viúva deste século.",expl,1
"Foi ministro de Jacques Chirac 1986-1988 e agora é considerado o seu principal rival, embora ainda não se tenha candidatado oficialmente às presidenciais.",expl,1
"Em Itália os treinadores recusaram os jogos à segunda-feira, que as televisões queriam impôr, em Espanha também haverá jogos só de sexta a domingo, e em lado nenhum se foi tão longe como em Portugal dividindo as jornadas por quatro dias.",nsubj,1
"E é justamente por isso que não se deve parar, preparando terreno ao futuro presidente.",nsubj,1
"E, mesmo ao cair da folha, 1994 tornou-se um ano de alegria.",expl,1
"E.G.: A A.B.P.ganhou bastante e acrescento que nunca houve em Delegação nenhuma,uma tão grande afluência de sócios para a votação,como se verificou nestas Eleições.",nsubj,1
"Eduardo dos Santos, presidente do MPLA, e Jonas Savimbi, dirigente da Unita, encontram-se na cidade do Bié em actividades ligadas à campanha eleitoral de Setembro",obj,1
Elas se algemaram entre si e nos móveis do escritório em protesto contra a utilização de peles animais em criações do estilista.,expl,1
Ele sequestrou e violentou três meninos com a intenção de lhes transmitir o vírus da Aids de que se sabia portador.,expl,1
Eles não se ficarão por aí.,expl,1
"Eles se dizem oposição, mas ainda não informaram o que vão combater.",expl,1
"Eles se intitulavam filiais da MIT Dealing Management Inc., dos Estados Unidos.",expl,1
"Eles tiveram que fazer isso se os escravos fossem superiores em qualidades que os próprios brancos valorizavam, onde estaria a justificativa moral para mantê-los escravizados?",mark,1
"Em 1962, publica Capitalismo e Escravidão no Brasil Meridional, primeira obra de sua autoria a se tornar referência nas ciências sociais do país.",expl,1
"Em Frankfurt, registou-se uma subida de 0,05 por cento, com o índice DAX a fechar a 2.176,26 pontos, devido à baixa que atingiu Wall Street na quarta-feira.",expl,1
"Em Janeiro de 1994, noticiava-se a introdução na Alemanha de um supercomputador que regista as impressões digitais dos candidatos a asilo político, para tentar detectar fraudes nos subsídios da segurança social.",nsubj,1
"Em seguida, se for aplicado como previsto o princípio da rotatividade, a Turquia deverá passar a ter o seu primeiro chefe de Governo islamista.",mark,1
"Em Maio verificou-se um aumento de 19,3 por cento nas exportações e uma queda de 4,3 por cento nas importações, o que permitiu uma diminuição de 19,2 por cento no défice comercial mensal, em relação ao mesmo mês de 1994.",nsubj,1
Em Paços de Brandão inicia-se também o XIX Festival de Música de Verão.,expl,1
"Em Portugal desde 23 de Maio, Manuel António viveu em Lisboa, cerca de três meses, deslocando-se depois para o Porto.",obj,1
"Em São Paulo, não é necessário deslocar-se muito à procura de artigos de segunda mão.",obj,1
"Em algumas cidades, onde os pais têm poder de decisão no sistema educacional, os projetos de novas escolas incorporam computadores, CD-ROM, modem e linhas telefônicas para permitir que os estudantes se comuniquem on line.",iobj,1
Em cada volta desta roda avança-se 10 centímetros e são trucidadas cinco toneladas de rocha.,nsubj,1
"Em cerca de 600 sismos no continente, só em dez a 12 por cento se conseguia calcular os parâmetros sísmicos.",nsubj,1
"Em declarações ao PÚBLICO, Francisco Costa, membro da comissão de ligação do Hospital, um órgão de contacto entre os hospitais e as Testemunhas de Jeová, disse conhecer o documento, que, no essencial, reitera uma prática utilizada anteriormente pela direcção do hospital, à excepção do que se passava com o tratamento de crianças.",expl,1
"Em declarações à Lusa, Craveiro Lopes disse que se limitou a tornar públicas situações de perseguição que ainda perduram.",expl,1
"Em março, esboça-se a mesma tendência.",expl,1
"Em o fecho dos mercados europeus, o marco/escudo transaccionava-se a 102,35/102,36 escudos por marco,tal como tinha já acontecido terça e quarta-feira.",expl,1
"Em respeito à história, diga-se que o mal que a UDN fez ao país não decorreu de seu moralismo, mas de sua amoralidade.",nsubj,1
E os são-paulinos podem se conformar com o Zico.,expl,1
"E o dinheiro não falta só às câmaras, lembra o secretário de Estado, que considera que a solução para as autarquias é especializarem-se em fundos comunitários.",obj,1
"E não seria mais útil que o dr. Soares que, enquanto primeiro-ministro, deixou a educação no caos que se conhece, dirigisse mensagens a lançar o debate sobre o que há a reformar no ensino, em vez de passar a vida a exigir uma televisão tão livre que Eduardo Moniz tenha liberdade para criticar toda a gente excepto .. o dr. Soares?",nsubj,1
"E logo aos 4, as cerca de 500 pessoas que se deslocaram ao Pavilhão das Antas assistiram ao primeiro golo apontado por Pedro Alves.",expl,1
"Devido à acção de Ames, explicou o actual director da CIA, foi muito mais difícil para os EUA compreender o que se passava na URSS durante aquele período crítico, porque ele denunciou aos soviéticos muitos agentes que trabalhavam para os serviços americanos.",expl,1
"Diga-se, também, que há quem pense o contrário.",nsubj,1
"Distribuídos por vários escalões segundo a idade, aos concorrentes basta pertencer ao universo de cerca de 30 mil reformados do município, podendo inscrever-se na altura do baile, a divulgar brevemente por todos as associações e grupos de idosos.",expl,1
"Diz o jornal, referindo-se à comissão política de ontem, que Nobre Guedes sublinhará que o presidente do PP nunca mentiu no decurso do processo de constituição das listas.",expl,1
"Dizia-se que o Carlos Resende e o Filipe Cruz podiam ir para a Alemanha e o Carlos Galambas e o Álvaro Martins para o Benfica, mas é mentira.",nsubj,1
"Dobrando pelo vinco a calça jeans ou a calça de veludo, e estendendo-a sobre o carpete do quarto do hotel, ela fica como se tivesse sido passada a ferro.",fixed,1
"Dois empresários, um chinês de Hong Kong e outro português, encontram-se para falar de negócios.",obj,1
"Doucet se inspirava muito em suas viagens e refletia isso no título de vários de seus trabalhos, como Guatemala Blues e Mostar Sarajevo.",expl,1
"Duarte Pacheco alega que o Carregado é a zona do concelho de Alenquer com maior índice de crescimento industrial e é também um dos maiores centros populacionais da região, pelo facto de se situar num dos maiores nós rodoviários do país, acrescido das ligações fluviais e ferroviárias.",expl,1
"Durante a negociação, ontem à tarde, Muller telefonou para o presidente do São Paulo, Fernando Casal de Rey, e se lamentou.",expl,1
"E Carlos Narciso junta a sua voz à daqueles que se surpreendem com o facto de Domingos Pereira, condenado a 15 anos pela morte da mulher, ter cumprido apenas seis.",expl,1
E a grande dúvida é se as suspeitas da agressão à sua rival serão um handicap ou uma motivação.,mark,1
"E a maior dessas atrocidades passou-se há 60 anos, em Guernica, para sempre imortalizada no famoso quadro de Pablo Picasso.",expl,1
"E a portar-se à Cintra, não dando cavaco, sequer, ao jogador, que até já vendera a casa lá na Old England.",obj,1
"E a possibilidade de as ruas de Aveiro se transformarem num estaleiro permanente, com um operador a abrir valas onde o seu concorrente as tinha fechado uns dias antes, não seria de todo inadmissível, até porque a legislação permite a livre concorrência entre os concessionários da TV por cabo.",expl,1
"E a quota do tomate, perguntou, a dada altura do caos em que se transformou a discussão sobre uma reforma que apenas contempla os sectores das culturas arvenses, do leite, da carne bovina e do tabaco.",expl,1
"E a situação passou a ser, em primeiro lugar, a de um confronto cada vez mais agudo entre a força expedicionária estrangeira e as milícias locais, muito em particular a de Aidid, que se tem feito passar por um nacionalista e um paladino da cultura islâmica.",expl,1
"E alguns observadores vêem em semelhante vantagem o perigo de uma tentação hegemónica, se bem que a Constituição interina a aprovar durante as próximas semanas preveja a representação no governo de todos os partidos que consigam pelo menos cinco por cento dos votos.",mark,1
"E assim, aos 2,5 milhões que o Ministério do Planeamento e Administração do Território já gasta no pagamento do pessoal afecto a estes organismos, vêm juntar-se os montantes das obras propriamente ditas, que os municípios, já com projectos na mão, vêm reivindicar junto do Executivo, como salienta aquele membro do Governo.",obj,1
E aí colocam-se novas dúvidas:,expl,1
"E aí tem de se haver com o computador, que lhe cobra os dois!",expl,1
"E como disse a actriz, há certas coisas que não se devem desvendar.",expl,1
E como você se sente como estrela de cinema?,expl,1
E espera-se o mesmo de sempre.,nsubj,1
"E jamais chegará a isto se não tiver a total dedicação de alguém como Ricupero, um excepcional cadre, que em pouco tempo convenceu os brasileiros da sua inteligência e competência na vida pública.",mark,1
"Em se tratando do vídeo, pra mim é uma fortuna.",expl,1
"Em termos de totais, na Bolsa de Lisboa intermediaram-se 10,592 milhões de contos, mais 258,62 por cento.",expl,1
"Foi apenas recebido um fax da CHEM a mandar parar as obras, mas não se pode retomar o PREC numa situação desta natureza.",nsubj,1
"Eu tentei, o senhor Vance tentou, se for respeitado, urrah!, comentou.",mark,1
"Esse palco, além de revelar inúmeros talentos que depois se refugiaram na Europa, como Sonia Motta, serviu para Marilena inaugurar a fase mais fértil de sua carreira.",expl,1
Esses são os anos em que Elvis deixou de ser o rei do rocknroll para tornar-se o símbolo pré-fabricado de uma geração que sonhava com Honolulu e pracinhas.,expl,1
"Esta medida foi conseguida com a colaboração activa da Associação dos Operadores Portuários do Sul AOPS e da Associação dos Agentes de Navegação e Empresas Operadoras Portuárias Anesul, e insere-se na política de modernização do sistema de informações da comunidade portuária em Setúbal.",obj,1
Esta nova equipa propõe-se fazer um trabalho honesto e claro.,iobj,1
"Esta é, para David Paiva, uma justificação suficiente para não se considerar directamente responsável pela situação criada.",expl,1
"Estabelece-se que não há lugar à suspensão ou demissão do médico veterinário coordenador ou dos executores no decurso do programa sanitário anual, a não ser por motivo de força maior, devidamente justificado e aceite pela direcção regional de agricultura, com posterior homologação pela Direcção Geral de Veterinária.",nsubj,1
"Este ano, eventualmente condicionado pela polémica que o opõe ao Presidente da República em torno dos feriados recorde-se que Soares enviou a lei para o Tribunal Constitucional Cavaco decidiu, pura e simplesmente, acabar com a terça-feira de Carnaval.",expl,1
"Este sistema de recolha adequa-se a edifícios baixos, com poucos pisos.",expl,1
"Este último documento terá sido adquirido no Centro Comercial Dallas, no Porto, por 15 contos e destinava-se a ser usado numa viagem a França.",expl,1
"Este, vencedor da ordem de Mérito de 89 e 17º do ranking mundial, posiciona-se agora como o principal favorito à vitória no Open português.",expl,1
"Esteve bem, tendo em conta que era a sua estreia, que jogou fora da sua posição e o adversário se chamava Barcelona.",obj,1
Está a ser pedido aos idosos que se sacrifiquem duas ou três vezes mais do que o resto das pessoas.,expl,1
"Eu tento usar o processo de edição, como se trabalha em uma mesa de edição.",nsubj,1
"Em troca, assinava-se o contrato-promessa de compra e venda.",nsubj,1
"Existe ambiente político, social e econômico para se produzir automóveis no Brasil?",nsubj,1
"Face ao marco, a nota verde não apresentou uma tendência definida, oscilando entre os 1,79 e os 1,80 marcos por dólar, enquanto no âmbito do SME se mantinha a tradicional apatia.",expl,1
"Face à passividade de Saavedra, o novo treinador do Chaves procurou injectar sangue novo na dianteira, esperando que a sua equipa se tornasse mais agressiva na frente de ataque.",expl,1
"Facto que, ao longo do tempo, foi repetidamente denunciado, tanto pelos partidos da oposição onde se destacaram o PCP e o PS, como pelo Conselho de Fiscalização dos Serviços de Informações nomeado pela AR.",expl,1
"Fala-se da sua vida: do alcoolismo, do desespero; também do charme, da sua gentileza.",nsubj,1
"Falou da praia de Soci e do Castelo dAria, no cimo da colina de Dorzacos, quando o chefe da orquestra bebia copos de água gaseificada, apontou o pequeno restaurante do Ermitage em Moscovo, onde se comiam trutas.",expl,1
"Fernanda Ribeiro não se aterroriza sequer com as condições climatéricas que, decerto, irá encontrar muito calor e humidade.",expl,1
"Figueiredo, que se recandidata a um terceiro mandato, considera que o seu adversário está a insinuar corrupção e que a sua dignidade foi posta em causa, por isso não tem outro caminho senão esclarecer estes processos para que não fiquem dúvidas.",expl,1
"Finalmente alguém me entendeu, pois de imediato me disse que deveria tratar-se de ... uma avaria na central!",expl,1
"Finalmente, o ministro acabou por admitir que esta questão terá que ser analisada futuramente, não deixando de considerar que a abolição terá que se verificar, mas sem definir qualquer horizonte temporal, sustenta o presidente da Assembleia Municipal.",obj,1
"Finalmente,o terceiro dia será dedicado a uma reflexão mais profunda sobre essa entidade a que se chama Europa do ponto de vista da sua cultura e da sua história.",expl,1
"Fiéis aos seus pubs em Albufeira, continuam os ingleses, mas longe vão os tempos em que com um libra em 1988 valia 285 escudos, hoje fica-se pelos 230 faziam figura de reis e senhores.",expl,1
"Essa mesma colectânea deu mais recentemente origem a um reedição em dois CD duplos, que se encontram esgotados no nosso mercado.",expl,1
"Esperavam, pois, encontrar uma cidade em estado de sítio, mas depararam-se com uma estranha normalidade.",expl,1
"Espera-se ainda a aprovação, por parte da Comissão, da terceira parte do plano de ajuda à companhia francesa Air France, cujo montante global é de cerca de quatro milhões de dólares cerca de 605 mil contos.",nsubj,1
"Espantada com o facto, resolvi aproveitar e fazer algumas chamadas que se encontravam pendentes há dois dias.",expl,1
"Em verdade vos digo que Indiana Jones e os seus émulos ainda estão na fase do desmame se os compararmos com alguns heróis do passado, do serial ou do filme de aventuras.",mark,1
"Em vésperas de Carnaval, a Associação Portuguesa para a Defesa do Consumidor DECO mostra-se preocupada com a utilização de explosivos nas brincadeiras carnavalescas, responsável todos os anos por inúmeros acidentes, sobretudo com crianças em idade escolar.",obj,1
"Embora ainda não possa ser definitivamente descartada, a hipótese da candidatura do ex-presidente José Sarney encontra-se pelo menos momentaneamente bastante afastada, abrindo espaço para que a campanha comece a deslanchar com base no atual grid de largada.",expl,1
"Embora se constatem riscos em algumas zonas, as nossas expectativas são de uma recuperação global, disse a mesma fonte.",expl,1
"Encarregado do caso, o marfinense Rene Degni-Segui se disse favorável a um tribunal internacional para julgar os acusados.",expl,1
"Encomendem-nos a projectistas de fora porque, se as obras vierem a ser financiadas, eles até saem de graça, já que, nesse caso, os fundos comunitários pagam os projectos, o mesmo não acontecendo quando eles são feitos pelos GAT, dado serem organismos do Estado.",mark,1
"Encontram-se em todo o lado e, no entanto, o seu fabrico é proibido por lei.",obj,1
"Enquanto isso, os universitários do Norte têm estado a reunir-se e a estudar cada um dos princípios apresentados pelo titular da pasta da Educação.",expl,1
"Entre as jóias apresentadas contam-se colares de brilhantes e esmeraldas séc. XVIII e XIX, peças de ouro popular, trenedeiras, crisólitas, laças, condecorações das ordens de Malta e de Cristo em minas e brilhantes e uma caixa de rapé do Rei Carlos Alberto.",expl,1
"Entre as propostas mais ousadas, decidiu-se pedir ao Presidente da República que proponha um referendo sobre a Lei do Financiamento, desafiar as televisões a promoverem um debate entre o ministro da Educação e todos os dirigentes associativos, pintar de negro a sede da Direcção Regional de Educação do Centro e remeter envelopes com folhas de papel higiénico ao ministério.",nsubj,1
"Entre os católicos que se intitulam não-praticantes, 94% não tomam decisão baseado nos conselhos religiosos.",expl,1
"Entre os concertos previstos para Novembro, destaca-se o de dia 3, no Palácio Nacional de Queluz, quando a orquestra acompanhar o pianista Sequeira Costa, que interpretará o concerto nº 1, opus 11, de Chopin, com o patrocínio da GALP.",expl,1
"Entre os extremos, vê-se também uma colecção de embarcações da tradicional Bayliner, a refinada Caravelle, Celebrity, Searay, Argus, Chaparral, Rinker, Fairline, Gobbi, Sealine, Nimbus e Cobalt, a última considerada o Rolls Royce dos mares.",nsubj,1
"Entre os variadíssimos patrocinadores destes concertos, encontram-se, entre outras empresas e instituições financeiras, a Rodoviária Nacional, Portucel, Shell Portuguesa, Sonae, Banco Totta & Açores e Montepio Geral.",obj,1
"Entregar-se, com a garantia de redução da pena, seria um bom negócio, disse Maciel.",expl,1
"Entretanto, Bernardo Vasconcelos, médico do Benfica, confirmou ontem que, na sequência do ocorrido no último Benfica-Sporting, João Pinto será operado, embora ainda não se conheça exactamente a extensão da lesão.",nsubj,1
"Entretanto, a Junta de Freguesia de Riba de Ave foi recebida anteontem por Agostinho Fernandes, a quem se manifestou preocupada com a situação e propôs o encerramento da ETRSU até que seja reparada a avaria.",expl,1
"Entretanto, está a disputar-se a Taça de Portugal, competição por equipas, na praia Grande, até o dia 12 de Agosto.",expl,1
"Entretanto, o violento incêndio que deflagrou terça-feira no concelho do Fundão, entre as povoações de Barco e Lavacolhos, voltou a reacender-se na madrugada de ontem, após ter sido considerado extinto na quarta-feira, segundo informação dos bombeiros locais.",expl,1
"Entretanto, ontem, a Coreia do Sul, encorajada pelos sinais tornados até agora públicos sobre o que se vai passando na semana de luto no vizinho Norte, indicando uma aparente passagem calma de poderes de pai para filho, decidiu levantar parte do alerta especial em que tinha colocado as suas tropas, na sequência do falecimento do Grande Líder.",expl,1
Então é bom a Joyce Pascowitch ir se preparando.,obj,1
"Era Oto, um ex-controlador de tráfego aéreo em Bissalanca que se juntara à guerrilha.",expl,1
Era aí que se fixava a maior parte das substâncias cancerígenas e a maior parte dos cancros dos fumadores surgiam nestas regiões.,expl,1
"Era de facto por ali que começava a surgir perigo para o Celtic, e não surpreendeu que, com pouco mais de uma hora de jogo, fosse esse mesmo Mikhailichenko a colocar a bola à frente de McCoist, de modo a permitir-lhe a marcação do primeiro golo da partida.",cop,1
"Era uma dupla terrível, que se completava pela potência do holandês e o jogo mais técnico do jovem português.",expl,1
"é mesmo de supôr que se trata de uma das mais importantes exposições fotográficas dos últimos anos, a nível internacional.",expl,1
